EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
801E-9D0E,Shaw,McCaw,Male,32,Some Travel,Technology,34,CA,White,4,Information Systems,Software Engineer,Single,439641,0,No,2021-02-20,No,1,0,1,1,4,Masters,PR6135,2022-06-07,Satisfied,Satisfied,Satisfied,2,1,Dissatisfied,Meets Expectation,Meets Expectation
48B9-8A61,Clarita,Chetter,Female,19,Some Travel,Technology,44,CA,White,4,Computer Science,Machine Learning Engineer,Single,42900,2,Yes,2021-02-28,No,1,0,1,0,4,Masters,PR6134,2022-06-07,Satisfied,Very Dissatisfied,Satisfied,3,1,Neutral,Above and Beyond,Above and Beyond
76FD-F574,Chucho,Herries,Male,35,Some Travel,Technology,19,NY,White,4,Computer Science,Machine Learning Engineer,Married,286432,1,No,2021-03-03,No,1,0,1,0,4,Masters,PR6143,2022-06-10,Neutral,Very Satisfied,Neutral,3,2,Satisfied,Above and Beyond,Above and Beyond
8B79-18F1,Abra,MacGray,Female,20,Some Travel,Technology,39,CA,White,4,Information Systems,Software Engineer,Married,37436,0,Yes,2021-03-14,Yes,0,0,0,0,4,Masters,PR5122,2021-07-07,Very Satisfied,Dissatisfied,Very Satisfied,2,1,Satisfied,Exceeds Expectation,Exceeds Expectation
7B30-BAC8,Ferdy,Geggus,Male,50,Frequent Traveller,Technology,38,NY,White,4,Information Systems,Machine Learning Engineer,Married,366078,0,No,2021-03-25,No,1,0,0,1,4,Masters,PR5889,2022-03-28,Satisfied,Very Satisfied,Dissatisfied,1,3,Satisfied,Meets Expectation,Meets Expectation
617A-5092,Arnoldo,Lerer,Male,39,No Travel,Technology,30,CA,White,4,Computer Science,Senior Software Engineer,Single,152771,1,No,2021-04-24,No,1,1,1,1,4,Masters,PR5170,2021-07-19,Neutral,Satisfied,Neutral,1,0,Very Dissatisfied,Meets Expectation,Needs Improvement
AF5D-A8C8,Jedidiah,Orrick,Male,24,Some Travel,Sales,27,CA,White,4,Marketing,Sales Executive,Married,86102,0,Yes,2021-05-04,Yes,0,0,0,0,4,Masters,PR5538,2021-12-18,Satisfied,Satisfied,Dissatisfied,3,0,Very Satisfied,Above and Beyond,Exceeds Expectation
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,4,Masters,PR5379,2021-10-16,Neutral,Very Satisfied,Very Satisfied,1,2,Very Satisfied,Above and Beyond,Above and Beyond
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,4,Masters,PR6018,2022-05-04,Satisfied,Neutral,Satisfied,3,0,Very Satisfied,Meets Expectation,Meets Expectation
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,4,Masters,PR6123,2022-06-05,Very Dissatisfied,Dissatisfied,Neutral,1,2,Dissatisfied,Exceeds Expectation,Exceeds Expectation
DFDC-286C,Cate,Moggach,Female,22,Some Travel,Technology,13,CA,White,4,Information Systems,Machine Learning Engineer,Single,64364,0,No,2021-12-09,Yes,0,0,0,0,4,Masters,PR6145,2022-06-12,Satisfied,Dissatisfied,Dissatisfied,1,1,Neutral,Meets Expectation,Meets Expectation
7AA0-5766,Devin,Bernhardsson,Female,22,Frequent Traveller,Technology,28,CA,White,4,Computer Science,Data Scientist,Married,63571,1,No,2021-12-28,Yes,0,0,0,0,4,Masters,PR6291,2022-07-26,Very Satisfied,Satisfied,Dissatisfied,3,0,Very Satisfied,Meets Expectation,Meets Expectation
F469-0427,Krissie,Albery,Female,19,Frequent Traveller,Human Resources,31,NY,White,4,Marketing,Recruiter,Single,36832,1,Yes,2022-02-20,Yes,0,0,0,0,4,Masters,PR6097,2022-05-26,Dissatisfied,Satisfied,Satisfied,2,0,Neutral,Meets Expectation,Meets Expectation
6280-B47F,Durward,Buzek,Male,25,Frequent Traveller,Technology,39,NY,White,4,Computer Science,Software Engineer,Single,26545,1,Yes,2022-06-21,Yes,0,0,0,0,4,Masters,PR6531,2022-10-30,Very Dissatisfied,Dissatisfied,Satisfied,3,2,Very Dissatisfied,Above and Beyond,Exceeds Expectation
47A0-559B,Ermentrude,Berrie,Non-Binary,39,Some Travel,Technology,12,IL,White,3,Computer Science,Engineering Manager,Married,293132,0,No,2012-01-05,No,10,10,10,0,3,Bachelors,PR1016,2016-03-27,Neutral,Very Satisfied,Neutral,3,0,Dissatisfied,Meets Expectation,Meets Expectation
D906-B674,Uta,Melmar,Female,42,No Travel,Technology,45,NY,Black or African American,3,Information Systems,Engineering Manager,Married,259284,1,No,2012-01-09,No,10,2,6,6,3,Bachelors,PR1199,2016-07-17,Neutral,Neutral,Neutral,2,1,Neutral,Above and Beyond,Exceeds Expectation
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors,PR1416,2017-01-17,Satisfied,Dissatisfied,Satisfied,3,1,Neutral,Above and Beyond,Exceeds Expectation
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors,PR1478,2017-02-15,Satisfied,Very Satisfied,Very Satisfied,1,2,Satisfied,Above and Beyond,Exceeds Expectation
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,3,Bachelors,PR1048,2016-04-13,Neutral,Dissatisfied,Very Satisfied,1,2,Very Satisfied,Above and Beyond,Exceeds Expectation
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,3,Bachelors,PR1127,2016-05-23,Very Satisfied,Satisfied,Dissatisfied,1,1,Very Satisfied,Exceeds Expectation,Meets Expectation
9E22-6287,Gifford,Poynser,Non-Binary,48,Some Travel,Technology,37,CA,White,3,Computer Science,Machine Learning Engineer,Single,145337,0,No,2012-01-21,No,10,10,10,0,3,Bachelors,PR1294,2016-10-29,Neutral,Satisfied,Dissatisfied,1,0,Neutral,Meets Expectation,Meets Expectation
D565-284D,Bessie,Bellson,Female,47,Frequent Traveller,Sales,21,CA,White,3,Economics,Sales Executive,Single,65626,0,No,2012-01-27,No,10,2,5,1,3,Bachelors,PR1209,2016-07-25,Neutral,Dissatisfied,Satisfied,2,1,Neutral,Meets Expectation,Needs Improvement
1749-81A2,Elora,Bentjens,Female,48,Some Travel,Technology,17,CA,Black or African American,3,Information Systems,Software Engineer,Single,65860,0,No,2012-02-01,No,10,6,7,1,3,Bachelors,PR1326,2016-11-23,Neutral,Satisfied,Very Satisfied,3,0,Neutral,Exceeds Expectation,Exceeds Expectation
4FC2-A40D,Gayle,Riseley,Female,32,No Travel,Technology,12,NY,Black or African American,3,Computer Science,Engineering Manager,Married,316725,1,No,2012-02-02,No,10,6,10,2,3,Bachelors,PR1312,2016-11-10,Satisfied,Dissatisfied,Dissatisfied,1,3,Dissatisfied,Meets Expectation,Needs Improvement
427A-8C69,Pasquale,Abreheart,Male,32,Some Travel,Technology,15,CA,Mixed or multiple ethnic groups,3,Other,Analytics Manager,Married,393294,1,No,2012-02-04,No,10,2,2,2,3,Bachelors,PR1186,2016-07-06,Neutral,Dissatisfied,Dissatisfied,3,2,Very Satisfied,Above and Beyond,Exceeds Expectation
40A9-8EB0,Joannes,McFadden,Female,39,Some Travel,Technology,31,CA,White,3,Information Systems,Software Engineer,Single,90017,0,Yes,2012-02-07,No,10,7,7,3,3,Bachelors,PR1530,2017-03-09,Very Satisfied,Dissatisfied,Satisfied,3,0,Neutral,Above and Beyond,Above and Beyond
2E72-4BF1,Grace,Gohier,Male,44,Some Travel,Sales,21,CA,White,3,Marketing,Manager,Married,426142,0,No,2012-02-07,No,10,4,5,4,3,Bachelors,PR1169,2016-06-22,Satisfied,Satisfied,Neutral,1,2,Very Satisfied,Exceeds Expectation,Exceeds Expectation
79F3-8AA5,Lacy,Domerc,Female,47,Some Travel,Human Resources,21,NY,Mixed or multiple ethnic groups,3,Marketing,HR Executive,Single,98608,0,No,2012-02-14,No,10,5,10,4,3,Bachelors,PR1376,2016-12-31,Very Dissatisfied,Neutral,Dissatisfied,2,1,Very Dissatisfied,Meets Expectation,Needs Improvement
9528-AA17,Jaquelin,Kite,Female,48,Some Travel,Technology,30,NY,Black or African American,3,Information Systems,Software Engineer,Married,72794,1,No,2012-02-14,No,10,4,5,3,3,Bachelors,PR1063,2016-04-21,Neutral,Very Satisfied,Dissatisfied,2,1,Dissatisfied,Above and Beyond,Above and Beyond
0FC8-561B,Caryl,Loving,Male,29,Frequent Traveller,Technology,14,IL,Asian or Asian American,3,Computer Science,Senior Software Engineer,Married,93591,1,No,2012-02-22,No,10,4,10,3,3,Bachelors,PR1189,2016-07-09,Neutral,Dissatisfied,Dissatisfied,1,2,Satisfied,Meets Expectation,Meets Expectation
A531-8159,Carlyn,Pavese,Female,37,No Travel,Technology,16,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Divorced,82099,2,No,2012-02-23,No,10,1,7,6,3,Bachelors,PR1045,2016-04-12,Neutral,Neutral,Satisfied,1,2,Very Satisfied,Exceeds Expectation,Exceeds Expectation
8A40-C85A,Reggie,Matthewman,Female,44,Some Travel,Technology,28,CA,Black or African American,3,Information Systems,Software Engineer,Married,53325,1,Yes,2012-02-28,No,10,4,8,4,3,Bachelors,PR1156,2016-06-10,Satisfied,Very Satisfied,Dissatisfied,2,0,Very Satisfied,Above and Beyond,Exceeds Expectation
9DFE-1FD5,Angel,Hazeup,Male,42,Some Travel,Human Resources,4,IL,Black or African American,3,Human Resources,HR Manager,Married,463051,1,No,2012-03-01,No,10,0,10,7,3,Bachelors,PR1466,2017-02-09,Neutral,Dissatisfied,Neutral,3,2,Very Satisfied,Meets Expectation,Meets Expectation
C0A1-EB7D,Leona,McKnish,Female,36,Some Travel,Technology,32,CA,Asian or Asian American,3,Computer Science,Senior Software Engineer,Married,111294,1,No,2012-03-02,No,10,8,8,10,3,Bachelors,PR1385,2017-01-04,Satisfied,Very Satisfied,Satisfied,1,0,Very Satisfied,Meets Expectation,Meets Expectation
5731-90E6,Leonidas,Clarke-Williams,Non-Binary,35,No Travel,Technology,27,CA,Asian or Asian American,3,Computer Science,Analytics Manager,Single,542695,0,No,2012-03-02,No,10,5,5,1,3,Bachelors,PR1181,2016-07-01,Neutral,Satisfied,Dissatisfied,1,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
9DB2-76B3,Buck,Klawi,Male,41,Some Travel,Sales,17,NY,White,3,Economics,Sales Executive,Married,116966,2,No,2012-03-04,No,10,4,10,7,3,Bachelors,PR1208,2016-07-25,Very Satisfied,Neutral,Dissatisfied,1,1,Satisfied,Above and Beyond,Exceeds Expectation
63DA-AA21,Diannne,Choules,Female,43,Some Travel,Technology,35,CA,White,3,Computer Science,Engineering Manager,Divorced,436813,2,No,2012-03-07,No,10,8,9,7,3,Bachelors,PR1495,2017-02-23,Very Satisfied,Satisfied,Dissatisfied,3,0,Dissatisfied,Exceeds Expectation,Exceeds Expectation
12B5-11CC,Vitoria,MacVaugh,Female,30,Some Travel,Technology,8,IL,White,3,Information Systems,Software Engineer,Married,70771,1,No,2012-03-08,No,10,9,9,2,3,Bachelors,PR1331,2016-11-27,Satisfied,Very Satisfied,Neutral,1,0,Very Satisfied,Exceeds Expectation,Exceeds Expectation
8233-2483,Sheba,McCromley,Female,35,Some Travel,Human Resources,7,CA,Mixed or multiple ethnic groups,3,Marketing,Recruiter,Divorced,47995,3,Yes,2012-03-12,No,10,5,6,3,3,Bachelors,PR1542,2017-03-14,Dissatisfied,Satisfied,Neutral,1,1,Very Dissatisfied,Above and Beyond,Exceeds Expectation
1C87-44CB,Darlene,Mansbridge,Female,28,Frequent Traveller,Technology,9,CA,Black or African American,3,Computer Science,Software Engineer,Married,48930,1,Yes,2012-03-14,Yes,7,4,6,2,3,Bachelors,PR1104,2016-05-12,Neutral,Dissatisfied,Satisfied,1,0,Very Satisfied,Meets Expectation,Meets Expectation
8822-B9C5,Amity,Kalisz,Female,41,Some Travel,Technology,9,CA,Black or African American,3,Computer Science,Machine Learning Engineer,Single,197592,0,Yes,2012-03-24,No,10,5,10,0,3,Bachelors,PR1171,2016-06-23,Satisfied,Satisfied,Neutral,1,1,Very Satisfied,Meets Expectation,Needs Improvement
E8F5-C47D,Jayne,Mickleburgh,Female,30,Some Travel,Human Resources,19,NY,Mixed or multiple ethnic groups,3,Human Resources,HR Executive,Married,97153,1,No,2012-03-25,No,10,5,6,9,3,Bachelors,PR1174,2016-06-26,Neutral,Dissatisfied,Neutral,3,1,Dissatisfied,Exceeds Expectation,Meets Expectation
D696-9D82,Eberto,Flaherty,Male,38,Some Travel,Technology,39,NY,White,3,Computer Science,Data Scientist,Single,65416,0,No,2012-03-25,No,10,5,10,7,3,Bachelors,PR1462,2017-02-05,Neutral,Neutral,Satisfied,3,0,Satisfied,Exceeds Expectation,Meets Expectation
21CB-EF3E,Eleanora,Thornbarrow,Female,36,Some Travel,Technology,4,CA,White,3,Information Systems,Senior Software Engineer,Single,208338,0,No,2012-04-07,No,10,10,10,1,3,Bachelors,PR1286,2016-10-22,Very Satisfied,Satisfied,Neutral,2,2,Very Satisfied,Meets Expectation,Needs Improvement
9727-BC84,Murdock,Spaduzza,Male,31,Some Travel,Sales,15,CA,White,3,Marketing,Sales Executive,Married,187930,3,No,2012-04-07,Yes,3,2,2,0,3,Bachelors,PR1002,2016-03-18,Satisfied,Neutral,Neutral,2,2,Dissatisfied,Exceeds Expectation,Meets Expectation
68FB-06A7,Elle,Balcombe,Female,43,Frequent Traveller,Sales,1,NY,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,180996,0,No,2012-04-10,No,10,8,10,9,3,Bachelors,PR1536,2017-03-13,Dissatisfied,Satisfied,Satisfied,2,0,Satisfied,Above and Beyond,Above and Beyond
9F65-F612,Patrice,Wearing,Female,28,Some Travel,Technology,33,CA,Asian or Asian American,3,Computer Science,Data Scientist,Single,54536,0,No,2012-04-23,Yes,3,3,3,2,3,Bachelors,PR1114,2016-05-16,Neutral,Neutral,Very Satisfied,3,0,Very Satisfied,Meets Expectation,Meets Expectation
3994-472A,Rolf,Cunah,Male,29,Some Travel,Technology,33,CA,White,3,Computer Science,Software Engineer,Divorced,153909,1,No,2012-04-23,No,10,10,10,2,3,Bachelors,PR1330,2016-11-26,Satisfied,Satisfied,Satisfied,2,0,Neutral,Meets Expectation,Needs Improvement
02DA-7A72,Tadeas,Lackney,Male,29,Frequent Traveller,Sales,42,CA,White,3,Technical Degree,Sales Representative,Married,78726,1,No,2012-04-25,Yes,6,0,1,1,3,Bachelors,PR1407,2017-01-15,Very Satisfied,Neutral,Neutral,3,0,Neutral,Exceeds Expectation,Exceeds Expectation
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,3,Bachelors,PR1007,2016-03-22,Very Satisfied,Satisfied,Neutral,3,2,Neutral,Exceeds Expectation,Meets Expectation
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,3,Bachelors,PR1361,2016-12-22,Satisfied,Satisfied,Very Satisfied,3,1,Very Satisfied,Exceeds Expectation,Exceeds Expectation
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,3,Bachelors,PR1291,2016-10-26,Neutral,Very Satisfied,Very Satisfied,1,0,Satisfied,Exceeds Expectation,Meets Expectation
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,3,Bachelors,PR1150,2016-06-05,Neutral,Neutral,Satisfied,2,0,Satisfied,Exceeds Expectation,Exceeds Expectation
A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,3,Bachelors,PR1069,2016-04-24,Satisfied,Satisfied,Dissatisfied,1,0,Satisfied,Meets Expectation,Needs Improvement
FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,3,Bachelors,PR1089,2016-05-05,Satisfied,Very Satisfied,Dissatisfied,3,0,Neutral,Exceeds Expectation,Meets Expectation
3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,3,Bachelors,PR1499,2017-02-26,Neutral,Neutral,Neutral,2,1,Satisfied,Above and Beyond,Above and Beyond
49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,3,Bachelors,PR1067,2016-04-23,Satisfied,Dissatisfied,Dissatisfied,3,1,Dissatisfied,Meets Expectation,Meets Expectation
F9B6-C80B,Veronica,Farlham,Female,43,Some Travel,Technology,10,CA,White,3,Computer Science,Software Engineer,Divorced,43211,1,No,2012-05-12,No,10,2,6,9,3,Bachelors,PR1184,2016-07-03,Satisfied,Neutral,Very Satisfied,1,0,Dissatisfied,Above and Beyond,Above and Beyond
7B98-EA6F,Gabriello,Clemente,Male,44,Some Travel,Technology,23,CA,Native Hawaiian,3,Information Systems,Data Scientist,Single,108623,0,No,2012-05-13,No,10,3,3,8,3,Bachelors,PR1190,2016-07-09,Very Satisfied,Neutral,Dissatisfied,3,1,Very Satisfied,Meets Expectation,Needs Improvement
C385-CDBE,Filide,Dinnies,Female,36,Some Travel,Technology,41,NY,White,3,Computer Science,Machine Learning Engineer,Single,218940,0,Yes,2012-05-14,No,10,6,8,5,3,Bachelors,PR1178,2016-06-28,Very Satisfied,Very Satisfied,Satisfied,3,0,Neutral,Above and Beyond,Above and Beyond
64D6-0D5F,Sherwood,Furlow,Non-Binary,37,Some Travel,Technology,28,CA,Black or African American,3,Information Systems,Analytics Manager,Single,368494,0,Yes,2012-05-14,No,10,8,9,6,3,Bachelors,PR1115,2016-05-16,Neutral,Dissatisfied,Very Satisfied,3,1,Satisfied,Exceeds Expectation,Exceeds Expectation
041A-31B0,Gerri,Fullerlove,Female,34,Some Travel,Technology,41,NY,Black or African American,3,Computer Science,Software Engineer,Married,50386,1,No,2012-05-20,No,10,8,9,10,3,Bachelors,PR1442,2017-01-29,Neutral,Very Satisfied,Very Satisfied,2,0,Neutral,Above and Beyond,Exceeds Expectation
8EE9-E86D,Conn,Mouser,Male,46,Some Travel,Human Resources,45,IL,White,3,Human Resources,Recruiter,Divorced,48740,3,Yes,2012-05-20,Yes,10,8,9,6,3,Bachelors,PR1455,2017-02-04,Very Satisfied,Very Satisfied,Dissatisfied,3,1,Dissatisfied,Meets Expectation,Meets Expectation
692B-7152,Murry,Dominici,Male,47,Some Travel,Sales,42,CA,Asian or Asian American,3,Marketing,Sales Executive,Married,249553,1,No,2012-05-20,No,10,3,4,9,3,Bachelors,PR1098,2016-05-08,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,1,3,Neutral,Exceeds Expectation,Exceeds Expectation
022A-0219,Francine,Fernez,Female,32,Frequent Traveller,Technology,14,IL,American Indian or Alaska Native,3,Business Studies,Software Engineer,Married,86639,0,No,2012-05-21,No,10,3,9,5,3,Bachelors,PR1275,2016-10-08,Neutral,Very Satisfied,Neutral,2,2,Very Satisfied,Exceeds Expectation,Meets Expectation
DFE3-6FA7,Eulalie,Critch,Female,43,Frequent Traveller,Sales,5,CA,American Indian or Alaska Native,3,Marketing,Sales Executive,Single,350525,0,Yes,2012-05-27,Yes,9,3,9,6,3,Bachelors,PR1065,2016-04-22,Neutral,Very Satisfied,Very Satisfied,3,0,Dissatisfied,Meets Expectation,Needs Improvement
7C80-94E0,Celie,Jedrys,Female,33,Some Travel,Technology,36,CA,Asian or Asian American,3,Computer Science,Machine Learning Engineer,Single,88726,0,No,2013-01-01,No,9,8,8,6,3,Bachelors,PR1541,2017-03-14,Dissatisfied,Dissatisfied,Dissatisfied,2,0,Neutral,Above and Beyond,Exceeds Expectation
EE04-1533,Doralynne,Giacoboni,Female,47,Frequent Traveller,Sales,19,CA,American Indian or Alaska Native,3,Technical Degree,Sales Representative,Married,46684,1,No,2013-01-12,No,9,4,9,3,3,Bachelors,PR1446,2017-01-31,Very Satisfied,Satisfied,Very Satisfied,3,1,Very Satisfied,Above and Beyond,Exceeds Expectation
86E2-73D1,Purcell,Keig,Male,39,Some Travel,Technology,3,CA,Black or African American,3,Computer Science,Machine Learning Engineer,Single,81115,0,No,2013-01-24,No,9,2,4,0,3,Bachelors,PR1025,2016-03-31,Very Satisfied,Neutral,Dissatisfied,2,0,Dissatisfied,Exceeds Expectation,Meets Expectation
6176-3BEE,Trumaine,Nevett,Male,29,Some Travel,Sales,20,NY,Black or African American,3,Marketing,Sales Executive,Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,3,Bachelors,PR1015,2016-03-27,Very Satisfied,Neutral,Dissatisfied,2,0,Very Satisfied,Above and Beyond,Exceeds Expectation
16FB-8835,Albina,Baston,Female,46,Frequent Traveller,Technology,24,NY,White,3,Computer Science,Engineering Manager,Married,514945,0,Yes,2013-02-05,No,9,4,7,7,3,Bachelors,PR1241,2016-08-23,Satisfied,Dissatisfied,Satisfied,3,3,Very Satisfied,Above and Beyond,Exceeds Expectation
A71E-A9DC,Greta,Turneux,Female,31,Frequent Traveller,Sales,21,NY,Asian or Asian American,3,Marketing,Sales Executive,Single,253719,0,No,2013-02-12,No,9,2,4,3,3,Bachelors,PR1257,2016-09-16,Neutral,Neutral,Very Satisfied,3,3,Neutral,Meets Expectation,Needs Improvement
CC2F-670E,Blake,Louys,Male,29,Frequent Traveller,Technology,26,CA,White,3,Computer Science,Data Scientist,Single,78541,0,Yes,2013-02-23,Yes,6,5,5,2,3,Bachelors,PR1514,2017-03-03,Very Satisfied,Neutral,Satisfied,3,0,Very Satisfied,Meets Expectation,Meets Expectation
67D7-9785,Corinne,Andreaccio,Female,38,Frequent Traveller,Technology,6,CA,Black or African American,3,Information Systems,Senior Software Engineer,Single,126515,0,No,2013-02-27,No,9,7,9,4,3,Bachelors,PR1220,2016-08-06,Neutral,Dissatisfied,Very Satisfied,2,1,Satisfied,Above and Beyond,Exceeds Expectation
59DB-8465,Nancey,Luetkemeyers,Female,47,Frequent Traveller,Human Resources,3,CA,White,3,Marketing,HR Executive,Married,85744,2,No,2013-03-02,No,9,0,9,8,3,Bachelors,PR1084,2016-05-02,Very Satisfied,Very Satisfied,Satisfied,2,0,Satisfied,Meets Expectation,Needs Improvement
8026-658D,Dana,Lobb,Male,36,Some Travel,Technology,28,NY,Black or African American,3,Information Systems,Machine Learning Engineer,Married,174019,1,Yes,2013-03-07,No,9,8,9,1,3,Bachelors,PR1175,2016-06-26,Neutral,Satisfied,Neutral,1,2,Satisfied,Exceeds Expectation,Exceeds Expectation
0C23-26DD,Bathsheba,Ablewhite,Female,35,Some Travel,Sales,23,NY,White,3,Economics,Sales Representative,Married,81389,1,No,2013-03-11,No,9,3,7,5,3,Bachelors,PR1531,2017-03-09,Very Satisfied,Dissatisfied,Satisfied,3,3,Dissatisfied,Exceeds Expectation,Exceeds Expectation
